traveler_id,age,occupation,income,flexibility,trip_purpose,departure_location,arrival_location,origin_gps,destination_gps,trip_distance_miles,trip_duration_minutes,departure_time_window,arrival_time_window,flexibility_pickup_earlier,flexibility_dropoff_later
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,medical_appointment,home,clinic,"[37.7503, -122.4333]","[37.7625, -122.4358]",1.5,10,14:30-15:00,14:40-15:10,5,5
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,medical_appointment,home,clinic,"[37.7503, -122.4333]","[37.7625, -122.4358]",1.5,10,14:30-15:00,14:40-15:10,5,5
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,medical_appointment,home,clinic,"[37.7503, -122.4333]","[37.7625, -122.4358]",1.5,10,14:30-15:00,14:40-15:10,5,5
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,medical_appointment,home,clinic,"[37.7503, -122.4333]","[37.7625, -122.4358]",1.5,10,14:30-15:00,14:40-15:10,5,5
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,medical_appointment,home,clinic,"[37.7503, -122.4333]","[37.7625, -122.4358]",1.5,10,14:30-15:00,14:40-15:10,5,5
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,visit_friend,home,friend's_home,"[37.7503, -122.4333]","[37.7694, -122.4862]",3.0,18,18:00-18:30,18:18-18:48,15,15
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
3,18-25,teacher,Less than $25K,inflexible for any schedule changes,hiking,home,recreation,"[37.7503, -122.4333]","[37.7691, -122.4834]",3.0,18,09:00-09:30,09:18-09:48,20,20
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",grocery_shopping,home,Stonestown Galleria,"[37.7515, -122.4338]","[37.7273, -122.4764]",3.8,15,10:00-10:30,10:15-10:45,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",doctor_appointment,home,UCSF Medical Center,"[37.7515, -122.4338]","[37.7633, -122.4587]",1.7,10,09:00-09:30,09:10-09:40,10,0
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",recreation,home,Golden Gate Park,"[37.7515, -122.4338]","[37.7694, -122.4862]",3.2,15,14:00-14:30,14:15-14:45,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",visit_friend,home,Noe Valley,"[37.7515, -122.4338]","[37.7495, -122.4266]",0.8,5,18:00-18:30,18:05-18:35,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,Union Square,"[37.7515, -122.4338]","[37.7881, -122.4075]",3.5,18,11:00-11:30,11:18-11:48,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",concert,home,The Fillmore,"[37.7515, -122.4338]","[37.7841, -122.4337]",2.5,12,19:00-19:30,19:12-19:42,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",museum_visit,home,SFMOMA,"[37.7515, -122.4338]","[37.7857, -122.4011]",3.6,15,13:00-13:30,13:15-13:45,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",picnic,home,Presidio,"[37.7515, -122.4338]","[37.7989, -122.4662]",4.8,20,12:00-12:30,12:20-12:50,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",dinner,home,North Beach,"[37.7515, -122.4338]","[37.8061, -122.4105]",4.5,25,17:30-18:00,17:55-18:25,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",gym,home,24 Hour Fitness,"[37.7515, -122.4338]","[37.7822, -122.4101]",2.8,15,07:30-08:00,07:45-08:15,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",volunteering,home,San Francisco Food Bank,"[37.7515, -122.4338]","[37.7595, -122.4016]",2.3,12,08:00-08:30,08:12-08:42,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,Lands End,"[37.7515, -122.4338]","[37.7793, -122.5107]",5.0,22,09:00-09:30,09:22-09:52,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",library_visit,home,San Francisco Public Library,"[37.7515, -122.4338]","[37.7789, -122.4158]",2.6,14,10:00-10:30,10:14-10:44,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",brunch,home,Mission District,"[37.7515, -122.4338]","[37.7599, -122.4148]",1.7,10,11:00-11:30,11:10-11:40,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",farmers_market,home,Ferry Building Marketplace,"[37.7515, -122.4338]","[37.7955, -122.3937]",4.2,20,09:00-09:30,09:20-09:50,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",spa,home,Nob Hill Spa,"[37.7515, -122.4338]","[37.791, -122.4157]",3.8,18,14:00-14:30,14:18-14:48,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",art_class,home,Fort Mason,"[37.7515, -122.4338]","[37.8054, -122.4321]",4.2,20,13:00-13:30,13:20-13:50,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",lecture,home,San Francisco State University,"[37.7515, -122.4338]","[37.7242, -122.479]",4.1,18,16:00-16:30,16:18-16:48,20,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",community_meeting,home,Richmond District,"[37.7515, -122.4338]","[37.7789, -122.4862]",3.5,17,18:00-18:30,18:17-18:47,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",beach_outing,home,Ocean Beach,"[37.7515, -122.4338]","[37.7597, -122.5077]",4.0,18,11:00-11:30,11:18-11:48,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",cultural_event,home,Chinatown,"[37.7515, -122.4338]","[37.7941, -122.4078]",3.7,18,15:00-15:30,15:18-15:48,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",book_club,home,Bernal Heights,"[37.7515, -122.4338]","[37.7449, -122.4149]",1.7,10,17:00-17:30,17:10-17:40,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",historical_tour,home,Alcatraz Landing,"[37.7515, -122.4338]","[37.808, -122.4101]",4.2,22,10:00-10:30,10:22-10:52,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",yoga_class,home,Yoga Tree,"[37.7515, -122.4338]","[37.7604, -122.4357]",1.0,6,08:00-08:30,08:06-08:36,30,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",wine_tasting,home,Russian Hill,"[37.7515, -122.4338]","[37.8014, -122.4185]",4.0,20,14:00-14:30,14:20-14:50,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",garden_visit,home,Japanese Tea Garden,"[37.7515, -122.4338]","[37.7701, -122.47]",2.5,12,13:00-13:30,13:12-13:42,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",theater,home,Curran Theatre,"[37.7515, -122.4338]","[37.7857, -122.4108]",3.1,18,19:00-19:30,19:18-19:48,20,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",ceramics_class,home,Mission Pottery,"[37.7515, -122.4338]","[37.759, -122.414]",1.7,10,11:00-11:30,11:10-11:40,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",crafts_fair,home,Fort Mason Center,"[37.7515, -122.4338]","[37.8064, -122.4316]",4.5,22,12:00-12:30,12:22-12:52,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",sightseeing,home,Coit Tower,"[37.7515, -122.4338]","[37.8024, -122.4058]",4.0,20,09:00-09:30,09:20-09:50,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",photography,home,Twin Peaks,"[37.7515, -122.4338]","[37.7544, -122.4477]",1.2,8,15:00-15:30,15:08-15:38,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",dance_class,home,SOMA Dance Studios,"[37.7515, -122.4338]","[37.7752, -122.4193]",2.0,10,17:00-17:30,17:10-17:40,20,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",family_visit,home,Excelsior,"[37.7515, -122.4338]","[37.7213, -122.4443]",3.0,15,13:00-13:30,13:15-13:45,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",sailing,home,Pier 39 Marina,"[37.7515, -122.4338]","[37.8087, -122.4098]",4.3,22,08:00-08:30,08:22-08:52,30,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",music_lesson,home,Hayes Valley,"[37.7515, -122.4338]","[37.7763, -122.4241]",2.0,10,14:00-14:30,14:10-14:40,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",science_exhibit,home,Exploratorium,"[37.7515, -122.4338]","[37.8014, -122.3977]",4.3,22,11:00-11:30,11:22-11:52,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",bird_watching,home,Crissy Field,"[37.7515, -122.4338]","[37.8033, -122.4648]",4.5,22,07:00-07:30,07:22-07:52,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",dining_out,home,Fisherman's Wharf,"[37.7515, -122.4338]","[37.808, -122.4177]",4.2,20,18:00-18:30,18:20-18:50,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,Westfield San Francisco Centre,"[37.7515, -122.4338]","[37.7837, -122.4072]",3.0,15,13:00-13:30,13:15-13:45,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",antique_hunting,home,Treasure Island Flea Market,"[37.7515, -122.4338]","[37.8262, -122.3728]",6.5,30,10:00-10:30,10:30-11:00,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",public_lecture,home,City College of San Francisco,"[37.7515, -122.4338]","[37.7254, -122.4513]",3.0,15,15:00-15:30,15:15-15:45,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",beach_walk,home,Baker Beach,"[37.7515, -122.4338]","[37.7932, -122.4835]",3.9,20,08:00-08:30,08:20-08:50,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",garden_center_visit,home,Flora Grubb Gardens,"[37.7515, -122.4338]","[37.7374, -122.3828]",4.5,22,13:00-13:30,13:22-13:52,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",community_festival,home,Japantown,"[37.7515, -122.4338]","[37.785, -122.4293]",2.7,14,11:00-11:30,11:14-11:44,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",culinary_class,home,Culinary Institute of America,"[37.7515, -122.4338]","[37.7984, -122.3989]",4.2,22,16:00-16:30,16:22-16:52,20,5
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",bird_watching,home,Heron's Head Park,"[37.7515, -122.4338]","[37.7394, -122.3714]",5.0,25,07:00-07:30,07:25-07:55,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",art_gallery_visit,home,De Young Museum,"[37.7515, -122.4338]","[37.7715, -122.4687]",2.5,12,10:00-10:30,10:12-10:42,30,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",dog_park,home,Duboce Park,"[37.7515, -122.4338]","[37.769, -122.4331]",1.2,8,09:00-09:30,09:08-09:38,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",evening_stroll,home,Palace of Fine Arts,"[37.7515, -122.4338]","[37.8024, -122.4487]",3.9,20,18:00-18:30,18:20-18:50,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",chess_club,home,Market Street,"[37.7515, -122.4338]","[37.784, -122.4042]",3.3,18,19:00-19:30,19:18-19:48,20,10
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",urban_hike,home,Telegraph Hill,"[37.7515, -122.4338]","[37.8027, -122.405]",4.0,22,07:30-08:00,07:52-08:22,30,15
4,26-35,retired,$50K - $75K,"flexible for early pickup, but inflexible for late dropoff",culinary_tour,home,Little Italy,"[37.7515, -122.4338]","[37.7993, -122.4079]",3.9,22,12:00-12:30,12:22-12:52,30,10
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7489, -122.435]","[37.7895, -122.3942]",4.6,25,07:30-08:00,07:55-08:25,0,10
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",grocery_shopping,home,shopping,"[37.7489, -122.435]","[37.7845, -122.4076]",3.2,20,10:00-10:30,10:20-10:50,10,15
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",recreation,home,Golden Gate Park,"[37.7489, -122.435]","[37.7694, -122.4862]",3.0,15,11:00-11:30,11:15-11:45,15,30
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",personal_appointment,home,Civic Center,"[37.7489, -122.435]","[37.7793, -122.4192]",3.5,20,13:00-13:30,13:20-13:50,5,5
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",visit_friend,home,friend's place,"[37.7489, -122.435]","[37.7562, -122.4218]",1.2,10,18:00-18:30,18:10-18:40,20,30
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",work,workplace,home,"[37.7895, -122.3942]","[37.7489, -122.435]",4.6,30,17:00-17:30,17:30-18:00,0,10
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",dining_out,home,restaurant,"[37.7489, -122.435]","[37.7985, -122.4078]",4.0,22,19:00-19:30,19:22-19:52,15,20
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",hiking,home,Twin Peaks,"[37.7489, -122.435]","[37.7544, -122.4477]",2.5,15,09:00-09:30,09:15-09:45,20,30
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",medical_appointment,home,hospital,"[37.7489, -122.435]","[37.7629, -122.4582]",2.0,12,14:00-14:30,14:12-14:42,5,5
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",shopping,home,Stonestown Galleria,"[37.7489, -122.435]","[37.728, -122.4756]",3.2,15,15:00-15:30,15:15-15:45,10,15
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7489, -122.435]","[37.7895, -122.3942]",4.6,25,07:30-08:00,07:55-08:25,0,10
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",grocery_shopping,home,shopping,"[37.7489, -122.435]","[37.7845, -122.4076]",3.2,20,10:00-10:30,10:20-10:50,10,15
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",recreation,home,Golden Gate Park,"[37.7489, -122.435]","[37.7694, -122.4862]",3.0,15,11:00-11:30,11:15-11:45,15,30
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",personal_appointment,home,Civic Center,"[37.7489, -122.435]","[37.7793, -122.4192]",3.5,20,13:00-13:30,13:20-13:50,5,5
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",visit_friend,home,friend's place,"[37.7489, -122.435]","[37.7562, -122.4218]",1.2,10,18:00-18:30,18:10-18:40,20,30
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",work,workplace,home,"[37.7895, -122.3942]","[37.7489, -122.435]",4.6,30,17:00-17:30,17:30-18:00,0,10
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",dining_out,home,restaurant,"[37.7489, -122.435]","[37.7985, -122.4078]",4.0,22,19:00-19:30,19:22-19:52,15,20
5,26-35,teacher,Less than $25K,"flexible for late dropoff, but inflexible for early pickup",hiking,home,Twin Peaks,"[37.7489, -122.435]","[37.7544, -122.4477]",2.5,15,09:00-09:30,09:15-09:45,20,30
